subject_id,split,size,z,depth,slice_score,n_classes_in_slice,class_name,class_idx,area,area_frac
s1341,train,128,40,128,4.667,9,skull,81,97,0.00592
s1341,train,128,40,128,4.667,9,autochthon_right,6,84,0.00513
s1341,train,128,40,128,4.667,9,clavicula_right,12,79,0.00482
s1341,train,128,40,128,4.667,9,autochthon_left,5,66,0.00403
s1341,train,128,40,128,4.667,9,scapula_right,80,33,0.00201
s1341,train,128,40,128,4.667,9,spinal_cord,83,31,0.00189
s1342,train,128,71,128,8.961,16,small_bowel,82,355,0.02167
s1342,train,128,71,128,8.961,16,colon,13,235,0.01434
s1342,train,128,71,128,8.961,16,hip_left,29,225,0.01373
s1342,train,128,71,128,8.961,16,hip_right,30,223,0.01361
s1342,train,128,71,128,8.961,16,gluteus_medius_left,24,219,0.01337
s1342,train,128,71,128,8.961,16,iliopsoas_left,37,194,0.01184
s1342,train,128,71,128,8.961,16,gluteus_medius_right,25,181,0.01105
s1342,train,128,71,128,8.961,16,iliopsoas_right,38,155,0.00946
s1342,train,128,71,128,8.961,16,sacrum,78,113,0.0069
s1342,train,128,71,128,8.961,16,vertebrae_L5,104,100,0.0061
s1342,train,128,71,128,8.961,16,autochthon_right,6,88,0.00537
s1342,train,128,71,128,8.961,16,vertebrae_S1,105,81,0.00494
s1342,train,128,71,128,8.961,16,autochthon_left,5,67,0.00409
s1342,train,128,71,128,8.961,16,iliac_vena_left,35,53,0.00323
s1342,train,128,71,128,8.961,16,gluteus_maximus_left,22,43,0.00262
s1342,train,128,71,128,8.961,16,spinal_cord,83,25,0.00153
s1343,train,128,58,128,11.378,19,lung_lower_lobe_right,46,1231,0.07513
s1343,train,128,58,128,11.378,19,lung_lower_lobe_left,45,951,0.05804
s1343,train,128,58,128,11.378,19,lung_middle_lobe_right,47,904,0.05518
s1343,train,128,58,128,11.378,19,heart,28,569,0.03473
s1343,train,128,58,128,11.378,19,vertebrae_T9,114,197,0.01202
s1343,train,128,58,128,11.378,19,lung_upper_lobe_right,49,161,0.00983
s1343,train,128,58,128,11.378,19,aorta,3,159,0.0097
s1343,train,128,58,128,11.378,19,lung_upper_lobe_left,48,122,0.00745
s1343,train,128,58,128,11.378,19,costal_cartilages,16,115,0.00702
s1343,train,128,58,128,11.378,19,autochthon_left,5,66,0.00403
s1343,train,128,58,128,11.378,19,pulmonary_vein,53,62,0.00378
s1343,train,128,58,128,11.378,19,sternum,85,53,0.00323
s1343,train,128,58,128,11.378,19,autochthon_right,6,46,0.00281
s1343,train,128,58,128,11.378,19,rib_left_5,58,34,0.00208
s1343,train,128,58,128,11.378,19,rib_right_9,74,33,0.00201
s1343,train,128,58,128,11.378,19,rib_left_9,62,31,0.00189
s1343,train,128,58,128,11.378,19,esophagus,18,27,0.00165
s1343,train,128,58,128,11.378,19,rib_left_7,60,27,0.00165
s1343,train,128,58,128,11.378,19,rib_left_8,61,26,0.00159
s1344,train,128,89,128,6.0107,7,lung_lower_lobe_right,46,289,0.01764
s1344,train,128,89,128,6.0107,7,lung_upper_lobe_left,48,209,0.01276
s1344,train,128,89,128,6.0107,7,lung_lower_lobe_left,45,198,0.01208
s1344,train,128,89,128,6.0107,7,lung_middle_lobe_right,47,193,0.01178
s1344,train,128,89,128,6.0107,7,lung_upper_lobe_right,49,108,0.00659
s1344,train,128,89,128,6.0107,7,aorta,3,85,0.00519
s1344,train,128,89,128,6.0107,7,heart,28,53,0.00323
s1345,train,128,94,128,11.8098,17,lung_upper_lobe_left,48,4250,0.2594
s1345,train,128,94,128,11.8098,17,lung_upper_lobe_right,49,2422,0.14783
s1345,train,128,94,128,11.8098,17,heart,28,1368,0.0835
s1345,train,128,94,128,11.8098,17,lung_lower_lobe_left,45,1079,0.06586
s1345,train,128,94,128,11.8098,17,lung_lower_lobe_right,46,852,0.052
s1345,train,128,94,128,11.8098,17,aorta,3,759,0.04633
s1345,train,128,94,128,11.8098,17,vertebrae_T7,112,165,0.01007
s1345,train,128,94,128,11.8098,17,trachea,91,146,0.00891
s1345,train,128,94,128,11.8098,17,sternum,85,143,0.00873
s1345,train,128,94,128,11.8098,17,atrial_appendage_left,4,122,0.00745
s1345,train,128,94,128,11.8098,17,pulmonary_vein,53,122,0.00745
s1345,train,128,94,128,11.8098,17,costal_cartilages,16,107,0.00653
s1345,train,128,94,128,11.8098,17,esophagus,18,97,0.00592
s1345,train,128,94,128,11.8098,17,rib_left_7,60,94,0.00574
s1345,train,128,94,128,11.8098,17,superior_vena_cava,89,69,0.00421
s1345,train,128,94,128,11.8098,17,rib_left_4,57,48,0.00293
s1345,train,128,94,128,11.8098,17,rib_left_5,58,33,0.00201
s1346,train,128,63,128,8.9016,13,liver,44,812,0.04956
s1346,train,128,63,128,8.9016,13,colon,13,506,0.03088
s1346,train,128,63,128,8.9016,13,kidney_left,42,254,0.0155
s1346,train,128,63,128,8.9016,13,small_bowel,82,145,0.00885
s1346,train,128,63,128,8.9016,13,autochthon_right,6,112,0.00684
s1346,train,128,63,128,8.9016,13,vertebrae_T12,117,106,0.00647
s1346,train,128,63,128,8.9016,13,kidney_right,43,101,0.00616
s1346,train,128,63,128,8.9016,13,autochthon_left,5,95,0.0058
s1346,train,128,63,128,8.9016,13,pancreas,50,61,0.00372
s1346,train,128,63,128,8.9016,13,duodenum,17,50,0.00305
s1346,train,128,63,128,8.9016,13,costal_cartilages,16,48,0.00293
s1346,train,128,63,128,8.9016,13,aorta,3,41,0.0025
s1346,train,128,63,128,8.9016,13,vertebrae_T11,116,37,0.00226
s1347,test,128,102,128,11.4001,17,liver,44,1133,0.06915
s1347,test,128,102,128,11.4001,17,spleen,84,304,0.01855
s1347,test,128,102,128,11.4001,17,autochthon_left,5,169,0.01031
s1347,test,128,102,128,11.4001,17,autochthon_right,6,142,0.00867
s1347,test,128,102,128,11.4001,17,pancreas,50,114,0.00696
s1347,test,128,102,128,11.4001,17,stomach,86,113,0.0069
s1347,test,128,102,128,11.4001,17,vertebrae_L1,100,110,0.00671
s1347,test,128,102,128,11.4001,17,kidney_right,43,107,0.00653
s1347,test,128,102,128,11.4001,17,costal_cartilages,16,101,0.00616
s1347,test,128,102,128,11.4001,17,colon,13,96,0.00586
s1347,test,128,102,128,11.4001,17,lung_lower_lobe_right,46,89,0.00543
s1347,test,128,102,128,11.4001,17,lung_lower_lobe_left,45,79,0.00482
s1347,test,128,102,128,11.4001,17,aorta,3,43,0.00262
s1347,test,128,102,128,11.4001,17,inferior_vena_cava,39,40,0.00244
s1347,test,128,102,128,11.4001,17,vertebrae_T12,117,34,0.00208
s1347,test,128,102,128,11.4001,17,portal_vein_and_splenic_vein,51,32,0.00195
s1347,test,128,102,128,11.4001,17,spinal_cord,83,31,0.00189
s1348,train,128,97,128,7.2171,10,lung_lower_lobe_right,46,275,0.01678
s1348,train,128,97,128,7.2171,10,lung_lower_lobe_left,45,236,0.0144
s1348,train,128,97,128,7.2171,10,lung_upper_lobe_left,48,225,0.01373
s1348,train,128,97,128,7.2171,10,lung_upper_lobe_right,49,150,0.00916
s1348,train,128,97,128,7.2171,10,lung_middle_lobe_right,47,122,0.00745
s1348,train,128,97,128,7.2171,10,heart,28,100,0.0061
s1348,train,128,97,128,7.2171,10,aorta,3,61,0.00372
s1348,train,128,97,128,7.2171,10,vertebrae_T8,113,49,0.00299
s1348,train,128,97,128,7.2171,10,costal_cartilages,16,44,0.00269
s1348,train,128,97,128,7.2171,10,autochthon_left,5,25,0.00153
s1349,train,128,83,128,6.1522,8,heart,28,282,0.01721
s1349,train,128,83,128,6.1522,8,lung_lower_lobe_right,46,258,0.01575
s1349,train,128,83,128,6.1522,8,lung_lower_lobe_left,45,230,0.01404
s1349,train,128,83,128,6.1522,8,lung_middle_lobe_right,47,204,0.01245
s1349,train,128,83,128,6.1522,8,lung_upper_lobe_left,48,129,0.00787
s1349,train,128,83,128,6.1522,8,liver,44,124,0.00757
s1349,train,128,83,128,6.1522,8,vertebrae_T8,113,48,0.00293
s1349,train,128,83,128,6.1522,8,costal_cartilages,16,42,0.00256
s1350,train,128,48,128,4.8614,6,lung_lower_lobe_left,45,227,0.01385
s1350,train,128,48,128,4.8614,6,lung_lower_lobe_right,46,179,0.01093
s1350,train,128,48,128,4.8614,6,heart,28,130,0.00793
s1350,train,128,48,128,4.8614,6,liver,44,94,0.00574
s1350,train,128,48,128,4.8614,6,lung_middle_lobe_right,47,69,0.00421
s1350,train,128,48,128,4.8614,6,vertebrae_T12,117,29,0.00177
s1352,train,128,26,128,10.204,20,lung_upper_lobe_right,49,429,0.02618
s1352,train,128,26,128,10.204,20,lung_upper_lobe_left,48,255,0.01556
s1352,train,128,26,128,10.204,20,sternum,85,217,0.01324
s1352,train,128,26,128,10.204,20,autochthon_left,5,186,0.01135
s1352,train,128,26,128,10.204,20,autochthon_right,6,174,0.01062
s1352,train,128,26,128,10.204,20,vertebrae_T3,108,139,0.00848
s1352,train,128,26,128,10.204,20,brachiocephalic_trunk,7,122,0.00745
s1352,train,128,26,128,10.204,20,vertebrae_T2,107,121,0.00739
s1352,train,128,26,128,10.204,20,rib_right_1,66,98,0.00598
s1352,train,128,26,128,10.204,20,rib_left_3,56,63,0.00385
s1352,train,128,26,128,10.204,20,rib_right_3,68,51,0.00311
s1352,train,128,26,128,10.204,20,rib_left_1,54,48,0.00293
s1352,train,128,26,128,10.204,20,brachiocephalic_vein_left,8,47,0.00287
s1352,train,128,26,128,10.204,20,trachea,91,46,0.00281
s1352,train,128,26,128,10.204,20,spinal_cord,83,38,0.00232
s1352,train,128,26,128,10.204,20,brachiocephalic_vein_right,9,31,0.00189
s1352,train,128,26,128,10.204,20,costal_cartilages,16,30,0.00183
s1352,train,128,26,128,10.204,20,subclavian_artery_right,88,30,0.00183
s1352,train,128,26,128,10.204,20,esophagus,18,28,0.00171
s1352,train,128,26,128,10.204,20,subclavian_artery_left,87,28,0.00171
s1353,train,128,63,128,11.8527,15,lung_upper_lobe_left,48,976,0.05957
s1353,train,128,63,128,11.8527,15,lung_lower_lobe_right,46,962,0.05872
s1353,train,128,63,128,11.8527,15,lung_middle_lobe_right,47,736,0.04492
s1353,train,128,63,128,11.8527,15,lung_lower_lobe_left,45,658,0.04016
s1353,train,128,63,128,11.8527,15,heart,28,202,0.01233
s1353,train,128,63,128,11.8527,15,vertebrae_T8,113,177,0.0108
s1353,train,128,63,128,11.8527,15,aorta,3,157,0.00958
s1353,train,128,63,128,11.8527,15,lung_upper_lobe_right,49,154,0.0094
s1353,train,128,63,128,11.8527,15,costal_cartilages,16,110,0.00671
s1353,train,128,63,128,11.8527,15,pulmonary_vein,53,107,0.00653
s1353,train,128,63,128,11.8527,15,autochthon_left,5,93,0.00568
s1353,train,128,63,128,11.8527,15,autochthon_right,6,87,0.00531
s1353,train,128,63,128,11.8527,15,atrial_appendage_left,4,57,0.00348
s1353,train,128,63,128,11.8527,15,sternum,85,43,0.00262
s1353,train,128,63,128,11.8527,15,rib_right_8,73,40,0.00244
s1354,train,128,84,128,9.7663,16,lung_upper_lobe_right,49,418,0.02551
s1354,train,128,84,128,9.7663,16,lung_lower_lobe_left,45,405,0.02472
s1354,train,128,84,128,9.7663,16,lung_upper_lobe_left,48,371,0.02264
s1354,train,128,84,128,9.7663,16,lung_lower_lobe_right,46,339,0.02069
s1354,train,128,84,128,9.7663,16,lung_middle_lobe_right,47,329,0.02008
s1354,train,128,84,128,9.7663,16,heart,28,239,0.01459
s1354,train,128,84,128,9.7663,16,aorta,3,103,0.00629
s1354,train,128,84,128,9.7663,16,vertebrae_T7,112,82,0.005
s1354,train,128,84,128,9.7663,16,autochthon_right,6,65,0.00397
s1354,train,128,84,128,9.7663,16,autochthon_left,5,64,0.00391
s1354,train,128,84,128,9.7663,16,rib_right_7,72,31,0.00189
s1354,train,128,84,128,9.7663,16,costal_cartilages,16,30,0.00183
s1354,train,128,84,128,9.7663,16,pulmonary_vein,53,30,0.00183
s1354,train,128,84,128,9.7663,16,rib_left_7,60,28,0.00171
s1354,train,128,84,128,9.7663,16,scapula_right,80,28,0.00171
s1354,train,128,84,128,9.7663,16,scapula_left,79,26,0.00159
s1355,test,128,65,128,8.0479,14,small_bowel,82,273,0.01666
s1355,test,128,65,128,8.0479,14,colon,13,239,0.01459
s1355,test,128,65,128,8.0479,14,hip_right,30,169,0.01031
s1355,test,128,65,128,8.0479,14,vertebrae_S1,105,167,0.01019
s1355,test,128,65,128,8.0479,14,hip_left,29,147,0.00897
s1355,test,128,65,128,8.0479,14,gluteus_medius_left,24,135,0.00824
s1355,test,128,65,128,8.0479,14,sacrum,78,126,0.00769
s1355,test,128,65,128,8.0479,14,gluteus_medius_right,25,123,0.00751
s1355,test,128,65,128,8.0479,14,iliopsoas_left,37,112,0.00684
s1355,test,128,65,128,8.0479,14,iliopsoas_right,38,91,0.00555
s1355,test,128,65,128,8.0479,14,gluteus_maximus_right,23,88,0.00537
s1355,test,128,65,128,8.0479,14,gluteus_maximus_left,22,64,0.00391
s1355,test,128,65,128,8.0479,14,autochthon_right,6,62,0.00378
s1355,test,128,65,128,8.0479,14,autochthon_left,5,55,0.00336
s1357,test,128,118,128,9.2791,14,colon,13,559,0.03412
s1357,test,128,118,128,9.2791,14,small_bowel,82,405,0.02472
s1357,test,128,118,128,9.2791,14,liver,44,397,0.02423
s1357,test,128,118,128,9.2791,14,vertebrae_L3,102,213,0.013
s1357,test,128,118,128,9.2791,14,autochthon_left,5,191,0.01166
s1357,test,128,118,128,9.2791,14,autochthon_right,6,183,0.01117
s1357,test,128,118,128,9.2791,14,kidney_right,43,126,0.00769
s1357,test,128,118,128,9.2791,14,gallbladder,21,121,0.00739
s1357,test,128,118,128,9.2791,14,kidney_left,42,96,0.00586
s1357,test,128,118,128,9.2791,14,duodenum,17,95,0.0058
s1357,test,128,118,128,9.2791,14,iliopsoas_right,38,68,0.00415
s1357,test,128,118,128,9.2791,14,iliopsoas_left,37,66,0.00403
s1357,test,128,118,128,9.2791,14,vertebrae_L2,101,31,0.00189
s1357,test,128,118,128,9.2791,14,heart,28,29,0.00177
s1358,train,128,75,128,11.5349,20,colon,13,651,0.03973
s1358,train,128,75,128,11.5349,20,hip_left,29,345,0.02106
s1358,train,128,75,128,11.5349,20,hip_right,30,330,0.02014
s1358,train,128,75,128,11.5349,20,gluteus_medius_left,24,263,0.01605
s1358,train,128,75,128,11.5349,20,sacrum,78,252,0.01538
s1358,train,128,75,128,11.5349,20,gluteus_medius_right,25,217,0.01324
s1358,train,128,75,128,11.5349,20,vertebrae_S1,105,192,0.01172
s1358,train,128,75,128,11.5349,20,small_bowel,82,188,0.01147
s1358,train,128,75,128,11.5349,20,iliopsoas_left,37,175,0.01068
s1358,train,128,75,128,11.5349,20,kidney_right,43,154,0.0094
s1358,train,128,75,128,11.5349,20,iliopsoas_right,38,132,0.00806
s1358,train,128,75,128,11.5349,20,duodenum,17,123,0.00751
s1358,train,128,75,128,11.5349,20,vertebrae_L5,104,121,0.00739
s1358,train,128,75,128,11.5349,20,autochthon_right,6,119,0.00726
s1358,train,128,75,128,11.5349,20,autochthon_left,5,108,0.00659
s1358,train,128,75,128,11.5349,20,gluteus_maximus_left,22,78,0.00476
s1358,train,128,75,128,11.5349,20,iliac_artery_left,33,66,0.00403
s1358,train,128,75,128,11.5349,20,iliac_vena_right,36,49,0.00299
s1358,train,128,75,128,11.5349,20,spinal_cord,83,40,0.00244
s1358,train,128,75,128,11.5349,20,gluteus_maximus_right,23,26,0.00159
s1359,train,128,99,128,4.7087,9,urinary_bladder,92,1206,0.07361
s1359,train,128,99,128,4.7087,9,gluteus_maximus_right,23,570,0.03479
s1359,train,128,99,128,4.7087,9,femur_right,20,346,0.02112
s1359,train,128,99,128,4.7087,9,hip_right,30,327,0.01996
s1359,train,128,99,128,4.7087,9,gluteus_medius_right,25,213,0.013
s1359,train,128,99,128,4.7087,9,gluteus_minimus_right,27,123,0.00751
s1359,train,128,99,128,4.7087,9,iliopsoas_right,38,106,0.00647
s1359,train,128,99,128,4.7087,9,colon,13,66,0.00403
s1359,train,128,99,128,4.7087,9,gluteus_maximus_left,22,52,0.00317
s1361,train,128,101,128,6.9557,8,lung_upper_lobe_left,48,196,0.01196
s1361,train,128,101,128,6.9557,8,lung_lower_lobe_right,46,166,0.01013
s1361,train,128,101,128,6.9557,8,aorta,3,97,0.00592
s1361,train,128,101,128,6.9557,8,lung_middle_lobe_right,47,97,0.00592
s1361,train,128,101,128,6.9557,8,lung_upper_lobe_right,49,97,0.00592
s1361,train,128,101,128,6.9557,8,heart,28,90,0.00549
s1361,train,128,101,128,6.9557,8,lung_lower_lobe_left,45,81,0.00494
s1361,train,128,101,128,6.9557,8,vertebrae_T7,112,48,0.00293
s1362,train,128,83,128,8.4501,10,lung_lower_lobe_right,46,385,0.0235
s1362,train,128,83,128,8.4501,10,lung_upper_lobe_right,49,352,0.02148
s1362,train,128,83,128,8.4501,10,lung_upper_lobe_left,48,321,0.01959
s1362,train,128,83,128,8.4501,10,lung_middle_lobe_right,47,190,0.0116
s1362,train,128,83,128,8.4501,10,aorta,3,184,0.01123
s1362,train,128,83,128,8.4501,10,heart,28,166,0.01013
s1362,train,128,83,128,8.4501,10,lung_lower_lobe_left,45,165,0.01007
s1362,train,128,83,128,8.4501,10,vertebrae_T9,114,86,0.00525
s1362,train,128,83,128,8.4501,10,costal_cartilages,16,55,0.00336
s1362,train,128,83,128,8.4501,10,atrial_appendage_left,4,26,0.00159
s1363,train,128,90,128,8.2618,13,heart,28,361,0.02203
s1363,train,128,90,128,8.2618,13,lung_upper_lobe_left,48,242,0.01477
s1363,train,128,90,128,8.2618,13,lung_upper_lobe_right,49,238,0.01453
s1363,train,128,90,128,8.2618,13,lung_lower_lobe_left,45,227,0.01385
s1363,train,128,90,128,8.2618,13,lung_middle_lobe_right,47,227,0.01385
s1363,train,128,90,128,8.2618,13,lung_lower_lobe_right,46,226,0.01379
s1363,train,128,90,128,8.2618,13,aorta,3,173,0.01056
s1363,train,128,90,128,8.2618,13,vertebrae_T8,113,60,0.00366
s1363,train,128,90,128,8.2618,13,pulmonary_vein,53,54,0.0033
s1363,train,128,90,128,8.2618,13,costal_cartilages,16,41,0.0025
s1363,train,128,90,128,8.2618,13,autochthon_right,6,34,0.00208
s1363,train,128,90,128,8.2618,13,autochthon_left,5,31,0.00189
s1363,train,128,90,128,8.2618,13,esophagus,18,27,0.00165
s1364,train,128,64,128,6.6939,12,colon,13,163,0.00995
s1364,train,128,64,128,6.6939,12,stomach,86,160,0.00977
s1364,train,128,64,128,6.6939,12,small_bowel,82,125,0.00763
s1364,train,128,64,128,6.6939,12,kidney_right,43,103,0.00629
s1364,train,128,64,128,6.6939,12,liver,44,93,0.00568
s1364,train,128,64,128,6.6939,12,spleen,84,80,0.00488
s1364,train,128,64,128,6.6939,12,vertebrae_L1,100,74,0.00452
s1364,train,128,64,128,6.6939,12,autochthon_left,5,52,0.00317
s1364,train,128,64,128,6.6939,12,autochthon_right,6,43,0.00262
s1364,train,128,64,128,6.6939,12,costal_cartilages,16,41,0.0025
s1364,train,128,64,128,6.6939,12,pancreas,50,28,0.00171
s1364,train,128,64,128,6.6939,12,duodenum,17,27,0.00165
s1365,train,128,94,128,7.0933,9,lung_lower_lobe_right,46,276,0.01685
s1365,train,128,94,128,7.0933,9,lung_upper_lobe_right,49,208,0.0127
s1365,train,128,94,128,7.0933,9,lung_upper_lobe_left,48,202,0.01233
s1365,train,128,94,128,7.0933,9,aorta,3,174,0.01062
s1365,train,128,94,128,7.0933,9,lung_lower_lobe_left,45,126,0.00769
s1365,train,128,94,128,7.0933,9,lung_middle_lobe_right,47,126,0.00769
s1365,train,128,94,128,7.0933,9,heart,28,92,0.00562
s1365,train,128,94,128,7.0933,9,vertebrae_T8,113,57,0.00348
s1365,train,128,94,128,7.0933,9,costal_cartilages,16,26,0.00159
s1366,train,128,90,128,8.1896,12,liver,44,283,0.01727
s1366,train,128,90,128,8.1896,12,small_bowel,82,225,0.01373
s1366,train,128,90,128,8.1896,12,kidney_left,42,123,0.00751
s1366,train,128,90,128,8.1896,12,colon,13,108,0.00659
s1366,train,128,90,128,8.1896,12,stomach,86,108,0.00659
s1366,train,128,90,128,8.1896,12,autochthon_left,5,107,0.00653
s1366,train,128,90,128,8.1896,12,autochthon_right,6,95,0.0058
s1366,train,128,90,128,8.1896,12,kidney_right,43,90,0.00549
s1366,train,128,90,128,8.1896,12,vertebrae_L2,101,81,0.00494
s1366,train,128,90,128,8.1896,12,gallbladder,21,73,0.00446
s1366,train,128,90,128,8.1896,12,pancreas,50,58,0.00354
s1366,train,128,90,128,8.1896,12,duodenum,17,35,0.00214
s1367,train,128,106,128,10.9058,15,liver,44,1732,0.10571
s1367,train,128,106,128,10.9058,15,lung_lower_lobe_right,46,425,0.02594
s1367,train,128,106,128,10.9058,15,lung_lower_lobe_left,45,396,0.02417
s1367,train,128,106,128,10.9058,15,vertebrae_T8,113,126,0.00769
s1367,train,128,106,128,10.9058,15,autochthon_right,6,103,0.00629
s1367,train,128,106,128,10.9058,15,autochthon_left,5,101,0.00616
s1367,train,128,106,128,10.9058,15,lung_upper_lobe_left,48,101,0.00616
s1367,train,128,106,128,10.9058,15,heart,28,100,0.0061
s1367,train,128,106,128,10.9058,15,costal_cartilages,16,94,0.00574
s1367,train,128,106,128,10.9058,15,spleen,84,88,0.00537
s1367,train,128,106,128,10.9058,15,rib_right_8,73,63,0.00385
s1367,train,128,106,128,10.9058,15,lung_middle_lobe_right,47,61,0.00372
s1367,train,128,106,128,10.9058,15,inferior_vena_cava,39,57,0.00348
s1367,train,128,106,128,10.9058,15,rib_left_8,61,55,0.00336
s1367,train,128,106,128,10.9058,15,aorta,3,45,0.00275
s1368,train,128,84,128,10.1091,16,liver,44,497,0.03033
s1368,train,128,84,128,10.1091,16,small_bowel,82,462,0.0282
s1368,train,128,84,128,10.1091,16,autochthon_right,6,228,0.01392
s1368,train,128,84,128,10.1091,16,autochthon_left,5,213,0.013
s1368,train,128,84,128,10.1091,16,colon,13,174,0.01062
s1368,train,128,84,128,10.1091,16,stomach,86,156,0.00952
s1368,train,128,84,128,10.1091,16,kidney_left,42,154,0.0094
s1368,train,128,84,128,10.1091,16,kidney_right,43,149,0.00909
s1368,train,128,84,128,10.1091,16,vertebrae_L3,102,149,0.00909
s1368,train,128,84,128,10.1091,16,iliopsoas_right,38,90,0.00549
s1368,train,128,84,128,10.1091,16,pancreas,50,89,0.00543
s1368,train,128,84,128,10.1091,16,duodenum,17,79,0.00482
s1368,train,128,84,128,10.1091,16,iliopsoas_left,37,68,0.00415
s1368,train,128,84,128,10.1091,16,gallbladder,21,37,0.00226
s1368,train,128,84,128,10.1091,16,spinal_cord,83,31,0.00189
s1368,train,128,84,128,10.1091,16,inferior_vena_cava,39,30,0.00183
s1369,train,128,64,128,5.2745,8,lung_upper_lobe_left,48,150,0.00916
s1369,train,128,64,128,5.2745,8,lung_lower_lobe_left,45,132,0.00806
s1369,train,128,64,128,5.2745,8,lung_upper_lobe_right,49,126,0.00769
